,CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
3272944,United Kingdom,GBR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1996,568000000.0
3273662,United States,USA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1996,580000000.0
3274402,Uruguay,URY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1996,4000000.0
3276267,"Venezuela, RB",VEN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1996,35000000.0
3276986,Vietnam,VNM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1996,212000000.0
3277766,West Bank and Gaza,PSE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1996,9000000.0
3278819,Zambia,ZMB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1996,6000000.0
3280051,Arab World,ARB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,6086000000.0
3281076,Central Europe and the Baltics,CEB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,218000000.0
3281699,Early-demographic dividend,EAR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,10024000000.0
3282288,East Asia & Pacific,EAS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,10893000000.0
3282877,East Asia & Pacific (excluding high income),EAP,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,3045000000.0
3283497,East Asia & Pacific (IDA & IBRD countries),TEA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,3036000000.0
3284075,Euro area,EMU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,2707000000.0
3284682,Europe & Central Asia,ECS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,5887000000.0
3286489,European Union,EUU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,3177000000.0
3287126,Fragile and conflict affected situations,FCS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,537000000.0
3288208,High income,HIC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,17964000000.0
3288833,IBRD only,IBD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,9933000000.0
3289421,IDA & IBRD total,IBT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,11330000000.0
3289993,IDA blend,IDB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,791000000.0
3291081,IDA total,IDA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,1397000000.0
3291627,Late-demographic dividend,LTE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,5716000000.0
3292213,Latin America & Caribbean,LCN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,2024000000.0
3292841,Latin America & Caribbean (excluding high income),LAC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,1697000000.0
3293501,Latin America & the Caribbean (IDA & IBRD countries),TLA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,2024000000.0
3294632,Low & middle income,LMY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,10918000000.0
3295782,Lower middle income,LMC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,4368000000.0
3296393,Middle East & North Africa,MEA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,6266000000.0
3296920,Middle East & North Africa (excluding high income),MNA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,1633000000.0
3297529,Middle East & North Africa (IDA & IBRD countries),TMN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,1633000000.0
3298089,Middle income,MIC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,10644000000.0
3298697,North America,NAC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,950000000.0
3299293,OECD members,OED,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,9928000000.0
3299892,Other small states,OSS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,663000000.0
3300807,Post-demographic dividend,PST,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,8077000000.0
3301427,Pre-demographic dividend,PRE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,266000000.0
3302418,South Asia,SAS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,2433000000.0
3303059,South Asia (IDA & IBRD),TSA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,2433000000.0
3303652,Sub-Saharan Africa,SSF,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,429000000.0
3304238,Sub-Saharan Africa (excluding high income),SSA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,428000000.0
3304852,Sub-Saharan Africa (IDA & IBRD countries),TSS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,429000000.0
3305423,Upper middle income,UMC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,6276000000.0
3306055,World,WLD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,28882000000.0
3307756,Algeria,DZA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,37000000.0
3308599,Angola,AGO,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,7000000.0
3309527,Argentina,ARG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,105000000.0
3311398,Australia,AUS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,35000000.0
3312146,Austria,AUT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,182000000.0
3314206,Bahrain,BHR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,198000000.0
3314802,Bangladesh,BGD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,26000000.0
3316821,Belgium,BEL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,53000000.0
3320299,Bosnia and Herzegovina,BIH,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,70000000.0
3320784,Botswana,BWA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,71000000.0
3321443,Brazil,BRA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,473000000.0
3322325,Brunei Darussalam,BRN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,31000000.0
3325377,Cambodia,KHM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,21000000.0
3326081,Cameroon,CMR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,6000000.0
3326778,Canada,CAN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,362000000.0
3328861,Chile,CHL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,296000000.0
3329609,China,CHN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,951000000.0
3330359,Colombia,COL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,190000000.0
3331592,"Congo, Dem. Rep.",COD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,6000000.0
3332164,"Congo, Rep.",COG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,27000000.0
3333653,Cote d'Ivoire,CIV,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,0.0
3334262,Croatia,HRV,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,31000000.0
3335695,Cyprus,CYP,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,98000000.0
3336408,Czech Republic,CZE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,6000000.0
3337153,Denmark,DNK,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,77000000.0
3339523,Ecuador,ECU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,95000000.0
3340296,"Egypt, Arab Rep.",EGY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,1038000000.0
3342190,Eritrea,ERI,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,53000000.0
3342813,Estonia,EST,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,12000000.0
3344140,Ethiopia,ETH,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,69000000.0
3345477,Finland,FIN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,398000000.0
3346227,France,FRA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,223000000.0
3348504,Georgia,GEO,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,4000000.0
3349223,Germany,DEU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,61000000.0
3349943,Ghana,GHA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,5000000.0
3350684,Greece,GRC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,807000000.0
3356592,Hungary,HUN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,99000000.0
3358051,India,IND,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,1665000000.0
3358841,Indonesia,IDN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,106000000.0
3359666,"Iran, Islamic Rep.",IRN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,178000000.0
3361553,Israel,ISR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,67000000.0
3362267,Italy,ITA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,519000000.0
3363717,Japan,JPN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,824000000.0
3364423,Jordan,JOR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,77000000.0
3365203,Kazakhstan,KAZ,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,64000000.0
3365941,Kenya,KEN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,58000000.0
3366951,"Korea, Dem. People’s Rep.",PRK,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,9000000.0
3367308,"Korea, Rep.",KOR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,1226000000.0
3368153,Kuwait,KWT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,482000000.0
3369481,Lao PDR,LAO,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,44000000.0
3370093,Latvia,LVA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,0.0
3370816,Lebanon,LBN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,9000000.0
3376140,Malaysia,MYS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,555000000.0
3376867,Maldives,MDV,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,0.0
3377458,Mali,MLI,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,9000000.0
3378130,Malta,MLT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,6000000.0
3379000,Mauritania,MRT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,8000000.0
3379649,Mauritius,MUS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,1000000.0
3380455,Mexico,MEX,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,485000000.0
3381275,"Micronesia, Fed. Sts.",FSM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,6000000.0
3383426,Morocco,MAR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,220000000.0
3384876,Myanmar,MMR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,231000000.0
3385438,Namibia,NAM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,4000000.0
3386857,Netherlands,NLD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,126000000.0
3387871,New Zealand,NZL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,309000000.0
3389255,Niger,NER,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,3000000.0
3389953,Nigeria,NGA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,1000000.0
3391437,Norway,NOR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,159000000.0
3392192,Oman,OMN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,163000000.0
3392820,Pakistan,PAK,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,692000000.0
3393645,Panama,PAN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,12000000.0
3394351,Papua New Guinea,PNG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,7000000.0
3395782,Peru,PER,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,312000000.0
3396606,Philippines,PHL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,70000000.0
3397408,Poland,POL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,1000000.0
3398164,Portugal,PRT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,0.0
3399178,Qatar,QAT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,242000000.0
3399624,Romania,ROU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,61000000.0
3401164,Rwanda,RWA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,2000000.0
3402730,Saudi Arabia,SAU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,2787000000.0
3403965,Serbia,SRB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,13000000.0
3405023,Sierra Leone,SLE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,16000000.0
3405608,Singapore,SGP,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,624000000.0
3407090,Slovenia,SVN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,8000000.0
3408675,South Africa,ZAF,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,11000000.0
3409631,Spain,ESP,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,214000000.0
3410353,Sri Lanka,LKA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,50000000.0
3412543,Sudan,SDN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,63000000.0
3413631,Sweden,SWE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,195000000.0
3414376,Switzerland,CHE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,379000000.0
3415059,Syrian Arab Republic,SYR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,35000000.0
3417072,Thailand,THA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,935000000.0
3418111,Togo,TGO,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,9000000.0
3419842,Tunisia,TUN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,39000000.0
3420659,Turkey,TUR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,1531000000.0
3423582,United Arab Emirates,ARE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,688000000.0
3424063,United Kingdom,GBR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,496000000.0
3424790,United States,USA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,588000000.0
3425546,Uruguay,URY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,19000000.0
3427411,"Venezuela, RB",VEN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,37000000.0
3428153,Vietnam,VNM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997,110000000.0
3431352,Arab World,ARB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,4941000000.0
3432371,Central Europe and the Baltics,CEB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,242000000.0
3433014,Early-demographic dividend,EAR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,10438000000.0
3433602,East Asia & Pacific,EAS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,9312000000.0
3434196,East Asia & Pacific (excluding high income),EAP,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,1078000000.0
3434820,East Asia & Pacific (IDA & IBRD countries),TEA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,1069000000.0
3435401,Euro area,EMU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,3732000000.0
3436030,Europe & Central Asia,ECS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,8424000000.0
3437892,European Union,EUU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,4361000000.0
3438545,Fragile and conflict affected situations,FCS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,493000000.0
3439631,High income,HIC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,19753000000.0
3440264,IBRD only,IBD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,6846000000.0
3440859,IDA & IBRD total,IBT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,8334000000.0
3443104,Late-demographic dividend,LTE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,2748000000.0
3443698,Latin America & Caribbean,LCN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,816000000.0
3444341,Latin America & Caribbean (excluding high income),LAC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,702000000.0
3445015,Latin America & the Caribbean (IDA & IBRD countries),TLA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,816000000.0
3446164,Low & middle income,LMY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,8056000000.0
3447302,Lower middle income,LMC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,2784000000.0
3447916,Middle East & North Africa,MEA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,6609000000.0
3448451,Middle East & North Africa (excluding high income),MNA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,1288000000.0
3449055,Middle East & North Africa (IDA & IBRD countries),TMN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,1288000000.0
3449610,Middle income,MIC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,7477000000.0
3450222,North America,NAC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,394000000.0
3450833,OECD members,OED,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,13577000000.0
3451454,Other small states,OSS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,356000000.0
3452383,Post-demographic dividend,PST,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,10218000000.0
3454008,South Asia,SAS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,1556000000.0
3454650,South Asia (IDA & IBRD),TSA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,1556000000.0
3457017,Upper middle income,UMC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,4693000000.0
3457657,World,WLD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,27809000000.0
3459311,Algeria,DZA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,98000000.0
3460101,Angola,AGO,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,149000000.0
3461086,Argentina,ARG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,172000000.0
3462982,Australia,AUS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,542000000.0
3463710,Austria,AUT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,228000000.0
3465764,Bahrain,BHR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,9000000.0
3466364,Bangladesh,BGD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,1000000.0
3467645,Belarus,BLR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,41000000.0
3468399,Belgium,BEL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,55000000.0
3471884,Bosnia and Herzegovina,BIH,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,2000000.0
3472441,Botswana,BWA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,2000000.0
3473174,Brazil,BRA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,239000000.0
3474068,Brunei Darussalam,BRN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,7000000.0
3476740,Cabo Verde,CPV,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,9000000.0
3478078,Cameroon,CMR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,9000000.0
3478835,Canada,CAN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,130000000.0
3480156,Chad,TCD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,7000000.0
3480923,Chile,CHL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,87000000.0
3481714,China,CHN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1998,403000000.0
